timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,,,
2.22909E+11,-59,-19,-16,15,8,-14,-44,-55,860,,
2.22909E+11,-32,-7,-34,0,7,-20,12,-9,861,,
2.22909E+11,58,31,-5,-5,-16,-18,-47,41,862,,
2.22909E+11,59,4,58,27,31,20,-37,56,863,,
2.22909E+11,41,-7,15,32,23,16,20,40,864,,
2.22909E+11,12,11,-10,-17,-17,-14,55,30,865,,
2.22909E+11,-69,-75,-17,-4,-17,-50,-55,-81,866,,
2.22909E+11,28,6,-6,0,46,35,24,52,867,,
2.22909E+11,-59,50,6,-28,-64,-7,11,-45,868,,
2.22909E+11,43,1,24,51,109,49,6,81,869,,51
2.22909E+11,1,-29,-14,-42,-81,-26,23,-82,870,,
2.22909E+11,-88,-26,-23,-25,-7,4,4,-45,871,,
2.22909E+11,14,27,2,-9,-26,-41,-57,-120,872,,
2.22909E+11,-11,-1,-16,-8,13,-28,57,3,873,,
2.22909E+11,14,-29,12,31,54,30,24,-23,874,,
2.22909E+11,11,-16,-19,-8,-20,22,41,41,875,,
2.22909E+11,-1,-44,-19,-12,-8,-16,-47,-125,876,,
2.22909E+11,-31,-90,-63,-28,-30,-38,-8,76,877,,
2.22909E+11,29,74,44,14,21,0,-15,-40,878,,
2.22909E+11,-74,-35,82,57,18,45,12,-24,879,,57
2.22909E+11,89,49,-62,-16,1,30,0,-29,880,,
2.22909E+11,-33,-40,47,-1,-20,-40,-15,-78,881,,
2.22909E+11,6,80,18,44,43,38,5,-71,882,,
2.22909E+11,2,-53,-53,-34,-29,-35,-11,56,883,,
2.22909E+11,-32,-5,-10,-15,-12,1,70,-33,884,,
2.22909E+11,3,61,30,12,9,24,-17,-31,885,,
2.22909E+11,-6,-31,-22,1,17,4,-89,25,886,,
2.22909E+11,36,52,9,9,-9,-26,39,6,887,,
2.22909E+11,9,-21,37,39,97,19,25,44,888,,
2.22909E+11,-26,9,-21,-51,-121,-32,-125,-99,889,,
2.22909E+11,-10,-91,-37,-9,38,23,114,127,890,,
2.22909E+11,-49,-2,12,-7,5,-27,24,-119,891,,
2.22909E+11,-2,-8,-14,-10,-10,-17,-67,-14,892,,
2.22909E+11,-15,-9,4,0,15,12,18,35,893,,
2.22909E+11,34,52,28,30,-10,-19,28,5,894,,
2.22909E+11,27,-57,-24,-5,-23,10,-2,48,895,,
2.22909E+11,-83,-58,-13,0,-5,-11,-72,-80,896,,
2.22909E+11,18,2,-10,3,38,42,53,40,897,,
2.22909E+11,40,-4,-32,-39,-63,-32,-32,-14,898,,
2.22909E+11,47,46,29,40,39,42,109,109,899,,
2.22909E+11,-26,-29,-10,-28,-43,-50,-110,-25,900,,
2.22909E+11,-41,-7,-30,-5,44,-9,30,-44,901,,
2.22909E+11,-51,59,32,-8,-62,-19,-19,-60,902,,
2.22909E+11,30,34,5,20,58,43,51,-14,903,,
2.22909E+11,-3,-23,-8,14,24,35,49,35,904,,
2.22909E+11,-36,-26,7,-10,-41,-12,-49,-65,905,,
2.22909E+11,3,-54,19,18,77,70,9,17,906,,
2.22909E+11,54,127,-26,-16,-17,-14,-14,-12,907,,
2.22909E+11,-10,-37,36,26,-21,16,-1,20,908,,
2.22909E+11,24,16,-8,-3,45,4,22,30,909,,
2.22909E+11,8,63,43,22,-19,27,36,27,910,,
2.22909E+11,29,-62,-14,14,28,-1,-48,23,911,,
2.22909E+11,86,109,41,22,21,26,90,97,912,,
2.22909E+11,-77,-5,-29,-10,-10,-41,-99,-109,913,,
2.22909E+11,34,-59,-47,-27,-6,-21,-10,42,914,,
2.22909E+11,49,97,65,31,-25,-16,50,104,915,,
2.22909E+11,48,56,16,16,13,-46,-84,-78,916,,
2.22909E+11,-65,-90,-34,-26,-22,-24,-32,2,917,,
2.22909E+11,-7,11,-28,-10,13,-22,40,68,918,,
2.22909E+11,13,-15,-27,-12,2,-3,25,38,919,,
2.22909E+11,48,46,24,6,-45,25,90,127,920,,
2.22909E+11,48,44,45,28,29,25,2,97,921,,
2.22909E+11,-17,-69,-29,-19,-25,-39,-50,-58,922,,
2.22909E+11,-24,-8,17,-7,-17,-6,-30,-29,923,,
2.22909E+11,-19,-31,-45,-23,7,14,94,30,924,,
2.22909E+11,57,69,15,12,32,8,-69,19,925,,
2.22909E+11,-65,-36,-32,-36,-65,-52,41,51,926,,
2.22909E+11,-29,-63,-25,-21,-13,-48,-110,-88,927,,
2.22909E+11,39,14,-11,-36,-66,-31,-31,-35,928,,
2.22909E+11,13,38,45,63,90,99,15,62,929,,63
2.22909E+11,-20,-32,-29,1,28,4,-68,37,930,,
2.22909E+11,-21,1,-12,-1,0,17,18,64,931,,
2.22909E+11,-19,-20,-37,-29,-4,2,-40,43,932,,
2.22909E+11,101,95,15,-6,-28,5,127,104,933,,
2.22909E+11,-62,-24,22,12,-17,1,3,-17,934,,
2.22909E+11,-19,-77,-37,-28,-6,-11,-77,-73,935,,
2.22909E+11,10,26,31,30,55,13,26,63,936,,
2.22909E+11,73,19,-13,-7,-55,-40,-61,50,937,,
2.22909E+11,-63,64,45,-12,-10,-35,-73,-106,938,,
2.22909E+11,-33,-79,-22,12,11,-11,41,33,939,,
2.22909E+11,11,23,8,8,-4,-11,36,21,940,,
2.22909E+11,4,0,23,0,-43,-30,65,3,941,,
2.22909E+11,53,18,-31,-8,35,46,20,-32,942,,
2.22909E+11,-33,-30,-13,-48,-47,-61,-81,-89,943,,
2.22909E+11,-39,-63,-20,-5,-33,-2,45,-104,944,,
2.22909E+11,-16,8,-5,-1,27,-6,-88,-41,945,,
2.22909E+11,53,90,70,45,27,44,68,-11,946,,
2.22909E+11,-17,-76,-47,-20,-14,-13,69,62,947,,
2.22909E+11,-12,-28,-25,-9,9,4,-47,54,948,,
2.22909E+11,-5,61,31,-14,-22,-24,54,-64,949,,
2.22909E+11,15,-86,-6,26,36,26,37,52,950,,
2.22909E+11,67,62,42,23,32,56,75,107,951,,
2.22909E+11,-63,-23,-48,-35,-46,-31,-84,-101,952,,
2.22909E+11,-13,-26,26,13,13,14,65,32,953,,
2.22909E+11,-3,-55,-36,-16,5,-10,-5,1,954,,
2.22909E+11,-44,2,9,12,-1,30,-25,-84,955,,
2.22909E+11,35,4,3,1,-5,-23,89,12,956,,
2.22909E+11,6,-16,-7,16,20,-32,-59,31,957,,
2.22909E+11,-33,-54,-19,-6,10,-6,0,-58,958,,
2.22909E+11,-2,85,15,-28,-88,7,-21,58,959,,
2.22909E+11,-16,29,35,30,35,2,-45,8,960,,
2.22909E+11,7,-52,-32,-30,52,26,5,1,961,,
2.22909E+11,30,73,17,31,-51,2,43,84,962,,
2.22909E+11,50,127,66,24,21,-17,-8,-64,963,,
2.22909E+11,-67,-78,-28,-21,1,4,9,31,964,,
2.22909E+11,-58,-14,-40,-11,-3,13,81,-36,965,,
2.22909E+11,24,48,-2,7,40,54,101,93,966,,
2.22909E+11,75,77,-10,8,10,-20,-100,-44,967,,
2.22909E+11,-13,14,44,14,-7,11,58,52,968,,
2.22909E+11,-26,-104,-56,-36,-5,38,-41,-37,969,,
2.22909E+11,53,18,33,15,-8,-5,51,16,970,,
2.22909E+11,-38,-22,19,55,88,11,-44,-60,971,,55
2.22909E+11,13,14,15,-10,-58,-3,73,57,972,,
2.22909E+11,5,1,-13,-28,-53,-43,-71,1,973,,
2.22909E+11,-11,-12,-34,-32,-2,8,-70,-113,974,,
2.22909E+11,-3,-64,53,40,16,29,30,62,975,,
2.22909E+11,-12,5,-38,-23,49,-13,-119,-100,976,,
2.22909E+11,48,65,12,6,-55,0,34,81,977,,
2.22909E+11,-38,-16,-17,-9,18,13,40,51,978,,
2.22909E+11,11,-22,-28,-30,-29,-17,59,110,979,,
2.22909E+11,30,33,4,9,18,55,-25,-37,980,,
2.22909E+11,-5,49,84,33,-15,-18,-64,-120,981,,
2.22909E+11,-38,7,-8,14,40,-12,-51,1,982,,
2.22909E+11,33,51,-34,-25,-16,5,49,-8,983,,
2.22909E+11,-53,-46,-19,-1,-4,-19,-33,97,984,,
2.22909E+11,20,42,8,-4,-7,0,43,61,985,,
2.22909E+11,50,45,66,36,7,-18,29,127,986,,
2.22909E+11,-23,-33,-11,-9,7,22,27,11,987,,
2.22909E+11,52,-57,-35,-4,39,54,50,-27,988,,
2.2291E+11,-51,58,80,48,-15,-3,29,-65,989,,
2.2291E+11,-19,-96,-69,-83,-78,-111,-127,-99,990,,
2.2291E+11,21,23,-3,12,21,5,42,53,991,,
2.2291E+11,53,54,17,0,-16,43,39,71,992,,
2.2291E+11,-20,-67,-56,-28,21,10,97,-7,993,,
2.2291E+11,-25,12,16,16,7,31,-38,-24,994,,
2.2291E+11,-15,14,-5,-14,0,-31,-45,3,995,,
2.2291E+11,2,-8,-7,-5,2,-23,-40,-36,996,,
2.2291E+11,-6,-77,-22,10,10,23,-1,117,997,,
2.2291E+11,65,78,14,-30,-39,-37,-7,49,998,,
2.2291E+11,-41,-128,-39,-7,1,-14,-21,-75,999,,
2.2291E+11,68,14,26,24,4,0,13,39,1000,,
2.2291E+11,-58,93,6,-1,-26,-33,9,-30,1001,,
2.2291E+11,31,62,9,-6,15,9,-10,-42,1002,,
2.2291E+11,-89,-58,-38,-11,-19,20,-14,7,1003,,
2.2291E+11,-5,36,9,-18,-20,-68,-25,-80,1004,,
2.2291E+11,7,-8,-35,14,109,6,-53,-58,1005,,
2.2291E+11,49,-2,18,10,-25,-8,55,83,1006,,
2.2291E+11,11,39,10,1,-36,-25,-45,-94,1007,,
2.2291E+11,-61,-20,-20,-69,-122,-49,-11,-24,1008,,
2.2291E+11,8,-4,-12,-8,70,32,78,48,1009,,
2.2291E+11,-49,-58,-30,11,2,30,32,12,1010,,
2.2291E+11,16,3,12,-6,28,3,33,33,1011,,
2.2291E+11,3,-4,2,37,45,8,16,35,1012,,
2.2291E+11,-11,25,12,2,-33,-12,-40,-44,1013,,
2.2291E+11,12,-17,-7,-2,-35,21,-9,-19,1014,,
2.2291E+11,67,54,20,16,48,10,46,86,1015,,
2.2291E+11,-15,21,27,13,-6,0,-18,-22,1016,,
2.2291E+11,-81,-117,-67,-50,-23,14,-25,-67,1017,,
2.2291E+11,-13,-9,-4,29,84,7,9,-39,1018,,
2.2291E+11,108,90,67,74,-6,36,-26,-2,1019,,74
2.2291E+11,-7,-40,-9,-75,-80,-1,-11,30,1020,,
2.2291E+11,-25,-73,-31,-13,80,-26,37,-11,1021,,
2.2291E+11,18,-60,-53,-51,16,-20,-2,-7,1022,,
2.2291E+11,-14,20,0,-2,48,9,8,-23,1023,,
2.2291E+11,25,56,22,33,-10,18,3,19,1024,,
2.2291E+11,49,47,27,-26,-85,-18,-27,-6,1025,,
2.2291E+11,35,34,26,26,24,10,43,6,1026,,
2.2291E+11,-88,-86,-32,-9,17,-8,23,-27,1027,,
2.2291E+11,59,9,8,33,57,15,5,-16,1028,,
2.2291E+11,-37,-67,-26,-7,-33,10,0,-20,1029,,
2.2291E+11,-43,18,14,18,-12,-17,-18,-16,1030,,
2.2291E+11,36,44,13,1,14,7,-1,5,1031,,
2.2291E+11,46,39,22,42,56,-11,-15,0,1032,,
2.2291E+11,-41,-9,-3,-3,-81,10,-5,12,1033,,
2.2291E+11,1,-11,-2,-36,28,-31,-25,7,1034,,
2.2291E+11,-21,-35,-28,-52,-33,19,-40,-80,1035,,
2.2291E+11,-10,-14,-33,-25,3,-24,20,-13,1036,,
2.2291E+11,127,121,46,58,78,2,22,65,1037,,58
2.2291E+11,8,39,45,48,35,28,24,2,1038,,
2.2291E+11,-55,-93,-27,-30,-102,22,-42,-17,1039,,
2.2291E+11,59,-29,-36,-27,10,-26,2,54,1040,,
2.2291E+11,-56,-29,-9,-6,-13,0,-20,-13,1041,,
2.2291E+11,27,8,-11,-19,-25,9,-1,43,1042,,
2.2291E+11,54,70,16,-6,23,-28,6,41,1043,,
2.2291E+11,-45,14,23,14,29,29,-5,-51,1044,,
2.2291E+11,-21,-29,-3,-27,-30,-12,-14,-55,1045,,
2.2291E+11,56,44,3,-18,-1,-2,-31,23,1046,,
2.2291E+11,-22,-22,-2,-2,15,-7,16,7,1047,,
2.2291E+11,-74,-37,-8,-3,-22,-3,11,-15,1048,,
2.2291E+11,54,7,-14,-6,-6,-18,-22,1,1049,,
2.2291E+11,-31,-19,-19,16,15,11,-6,-26,1050,,
2.2291E+11,31,22,7,40,28,-9,0,3,1051,,
2.2291E+11,-12,28,35,30,38,13,5,13,1052,,
2.2291E+11,20,23,19,2,-64,-16,13,31,1053,,
2.2291E+11,-25,-36,-11,3,-11,8,-6,-13,1054,,
2.2291E+11,-24,-17,-25,-12,-1,-10,18,-14,1055,,
2.2291E+11,-16,-8,-3,13,50,2,14,23,1056,,
2.2291E+11,-8,7,3,9,8,6,-1,-30,1057,,
2.2291E+11,-10,-3,3,3,-11,1,-14,-31,1058,,
2.2291E+11,-36,-8,-4,-9,-14,-16,1,-23,1059,,
2.2291E+11,54,28,7,8,13,7,8,26,1060,,
2.2291E+11,-2,-24,-5,0,4,3,4,-23,1061,,
2.2291E+11,0,-14,-6,-9,-20,-1,5,19,1062,,
2.2291E+11,-9,11,5,0,8,-9,-8,17,1063,,
2.2291E+11,-11,-16,0,-1,-13,10,16,-13,1064,,
2.2291E+11,56,29,6,21,29,27,44,127,1065,,
2.2291E+11,2,-10,-5,-16,-5,-8,-26,1,1066,,
2.2291E+11,-14,1,-3,2,37,-11,4,2,1067,,
2.2291E+11,-24,4,1,-28,-92,-13,2,-14,1068,,
2.2291E+11,16,0,-1,23,89,13,5,-18,1069,,
2.2291E+11,-16,-11,3,-15,-40,5,11,0,1070,,
2.2291E+11,26,14,9,-2,-33,-8,12,49,1071,,
2.2291E+11,-37,-22,-9,-4,0,2,12,5,1072,,
2.2291E+11,3,6,5,10,30,2,-9,-7,1073,,
2.2291E+11,-8,-12,-3,7,11,-3,6,3,1074,,
2.2291E+11,16,1,-7,-12,-23,0,1,14,1075,,
2.2291E+11,-8,1,1,2,17,-6,-8,-37,1076,,
2.2291E+11,-2,-8,-1,-6,-31,-5,-7,-17,1077,,
2.2291E+11,-49,-9,-6,3,16,-4,1,-37,1078,,
2.2291E+11,14,28,10,-2,-24,-5,11,-13,1079,,
2.2291E+11,-10,-9,5,12,19,4,-16,-28,1080,,
2.2291E+11,18,-4,-13,-14,-9,-7,-13,-5,1081,,
2.2291E+11,-8,-13,-5,-5,-16,1,18,-15,1082,,
2.2291E+11,14,-4,-3,-2,8,0,-7,-21,1083,,
2.2291E+11,-2,4,11,18,70,15,12,34,1084,,
2.2291E+11,-55,-8,-2,-17,-65,-17,-10,-46,1085,,
2.2291E+11,25,-7,-9,-3,5,0,11,10,1086,,
2.2291E+11,-15,-8,-2,-1,-33,-9,-23,27,1087,,
2.2291E+11,22,13,6,5,10,-9,-40,-18,1088,,
2.2291E+11,8,14,11,3,3,6,-1,-14,1089,,
2.2291E+11,-21,-7,1,-5,-26,-26,-46,-34,1090,,
2.2291E+11,8,-12,-17,-10,13,5,5,12,1091,,
2.2291E+11,43,11,2,8,-7,0,-7,69,1092,,
2.2291E+11,-38,-6,-1,3,26,-2,-18,-59,1093,,
2.2291E+11,28,7,4,1,-25,7,-1,-23,1094,,
2.2291E+11,-3,-5,-2,1,4,-4,-11,-23,1095,,
2.2291E+11,-13,-4,-9,-16,-23,-9,-1,-15,1096,,
2.2291E+11,11,2,-4,-4,-4,4,38,8,1097,,
2.2291E+11,-19,0,8,18,42,12,18,117,1098,,
2.2291E+11,-3,-19,-8,-8,-25,-7,-10,-24,1099,,
2.2291E+11,12,5,2,-3,-12,0,5,-5,1100,,
2.2291E+11,-4,2,3,-2,15,2,7,18,1101,,
2.2291E+11,-1,-7,-15,-8,2,1,1,-51,1102,,
2.2291E+11,10,0,-6,-9,-17,-7,2,-50,1103,,
2.2291E+11,-7,28,30,25,68,3,-3,10,1104,,
2.2291E+11,-1,-17,-4,-18,-87,-9,-3,-55,1105,,
2.2291E+11,23,7,-4,-5,-14,-4,-6,-7,1106,,
2.2291E+11,2,-14,-12,-4,-6,4,3,27,1107,,
2.2291E+11,2,-6,-9,-12,3,-7,-4,-48,1108,,
2.2291E+11,-17,6,10,12,17,13,20,28,1109,,
2.2291E+11,36,13,12,15,18,2,-12,39,1110,,
2.2291E+11,-46,-14,-5,-4,25,6,0,19,1111,,
2.2291E+11,6,-10,-14,-10,-43,-21,-47,-44,1112,,
2.2291E+11,3,2,-2,3,19,5,-2,37,1113,,
2.2291E+11,-5,3,4,-2,-11,6,10,-1,1114,,
2.2291E+11,15,10,10,7,28,2,-19,-37,1115,,
2.2291E+11,-21,-17,-10,-9,-20,-5,-3,-46,1116,,
2.2291E+11,12,1,-9,-7,6,-5,-3,-13,1117,,
2.2291E+11,12,7,5,6,12,-1,-12,58,1118,,
2.2291E+11,-22,5,13,6,11,5,12,2,1119,,
2.2291E+11,-18,-5,-10,6,12,4,12,-14,1120,,
2.2291E+11,60,-1,-6,-18,-52,-16,-14,0,1121,,
2.2291E+11,-17,-16,-7,-4,16,6,14,-38,1122,,
2.2291E+11,-8,-9,-8,-4,-7,-7,-19,-10,1123,,
2.2291E+11,18,17,6,1,7,1,6,-18,1124,,
2.2291E+11,-10,19,22,23,38,6,-10,84,1125,,
2.2291E+11,6,-5,-4,-2,-20,-2,-1,-10,1126,,
2.2291E+11,1,-5,1,-2,-4,-3,1,-2,1127,,
2.2291E+11,-9,-12,-14,-10,-14,0,-8,-23,1128,,
2.2291E+11,-11,0,-7,5,19,-2,6,7,1129,,
2.2291E+11,-8,-3,4,1,32,3,9,-38,1130,,
2.2291E+11,6,-1,-2,-13,-64,-15,-19,-13,1131,,
2.2291E+11,-4,-1,-3,-1,2,6,2,75,1132,,
2.2291E+11,-21,-7,-1,-2,4,2,5,-8,1133,,
2.2291E+11,-5,2,3,4,2,-2,-3,-4,1134,,
2.2291E+11,-3,0,-2,2,27,9,29,-4,1135,,
2.2291E+11,12,-1,-1,9,25,0,-13,-37,1136,,
2.2291E+11,-17,-8,-4,-30,-46,-17,-15,-5,1137,,
2.2291E+11,-17,1,4,4,-35,-6,11,28,1138,,
2.2291E+11,14,7,1,1,12,8,16,34,1139,,
2.2291E+11,-34,-6,-4,-4,-8,-3,-11,-20,1140,,
2.2291E+11,36,-7,-13,7,29,4,-3,-21,1141,,
2.2291E+11,1,4,1,-1,5,-2,-3,-18,1142,,
2.2291E+11,-13,7,15,1,-9,-3,8,-5,1143,,
2.2291E+11,7,-2,-4,0,-14,3,15,29,1144,,
2.2291E+11,-7,-6,1,-1,6,2,4,6,1145,,
2.2291E+11,-4,-7,-12,-4,1,-3,-8,-16,1146,,
2.2291E+11,9,-4,-6,1,2,-3,-10,3,1147,,
2.2291E+11,10,9,13,-6,-19,1,12,24,1148,,
2.2291E+11,7,5,2,7,12,3,-6,-8,1149,,
2.2291E+11,-14,-4,-5,-5,7,1,2,-4,1150,,
2.2291E+11,-11,1,1,8,5,-8,-18,42,1151,,
2.2291E+11,14,-8,-11,-11,-13,-4,-11,-8,1152,,
2.2291E+11,-9,3,1,3,-5,2,-1,14,1153,,
2.2291E+11,-6,2,3,3,2,7,13,-28,1154,,
2.2291E+11,-1,3,-1,0,33,1,-19,-69,1155,,
2.2291E+11,-14,-8,-5,-6,-37,-2,18,75,1156,,
2.2291E+11,-2,1,0,-5,-7,7,4,63,1157,,
2.2291E+11,-8,-5,-5,-8,2,-8,-13,-36,1158,,
2.2291E+11,23,7,4,-1,-19,-11,5,4,1159,,
2.2291E+11,-12,-3,2,8,25,7,13,-28,1160,,
2.2291E+11,6,1,-4,0,11,1,-3,-21,1161,,
2.2291E+11,1,0,-1,-3,-13,-1,-1,33,1162,,
2.2291E+11,-7,-4,-2,0,14,11,2,-17,1163,,
2.2291E+11,5,-3,-1,0,-3,-7,3,10,1164,,
2.2291E+11,-3,-4,-1,0,-8,-4,1,-8,1165,,
2.2291E+11,5,0,-2,1,24,8,4,-60,1166,,
2.2291E+11,9,6,10,5,-12,-8,-47,-33,1167,,
2.2291E+11,-15,-3,-7,-9,-15,2,13,-18,1168,,
2.2291E+11,-13,-10,1,1,3,-4,-11,-28,1169,,
2.2291E+11,-17,-1,4,15,21,3,-4,2,1170,,
2.2291E+11,-3,-4,-9,-15,13,-2,10,0,1171,,
2.2291E+11,-14,-2,-1,-13,-45,-3,-1,0,1172,,
2.2291E+11,10,4,-2,4,12,0,3,-2,1173,,
2.2291E+11,-2,6,3,-1,-13,-7,-8,22,1174,,
2.2291E+11,6,-5,-11,-1,11,8,31,79,1175,,
2.2291E+11,-5,5,8,7,8,-1,-8,-5,1176,,
2.2291E+11,-5,-2,7,5,3,2,20,17,1177,,
2.2291E+11,12,1,1,-2,-12,-5,-27,15,1178,,
2.2291E+11,-35,-8,-3,2,10,-2,-11,-91,1179,,
2.2291E+11,25,4,-3,-5,-7,-2,-23,-29,1180,,
2.2291E+11,-12,0,-4,0,-4,-3,-8,-16,1181,,
2.2291E+11,-3,4,2,-2,-7,5,18,1,1182,,
2.2291E+11,9,-1,-1,-2,-14,-8,-7,-27,1183,,
2.2291E+11,4,-5,-3,7,15,-5,5,13,1184,,
2.22911E+11,6,3,4,1,36,8,7,-7,1185,,
2.22911E+11,1,0,0,8,-8,-3,-2,19,1186,,
2.22911E+11,5,-5,-7,-9,31,4,16,26,1187,,
2.22911E+11,4,0,-2,-12,-69,-12,-2,8,1188,,
2.22911E+11,-10,5,10,5,3,1,4,8,1189,,
2.22911E+11,17,3,4,5,11,4,2,71,1190,,
2.22911E+11,-19,-7,0,6,-2,0,-1,-3,1191,,
2.22911E+11,-6,-3,-2,-3,22,5,4,1,1192,,
2.22911E+11,-7,-6,-8,-4,-6,-4,-6,-13,1193,,
2.22911E+11,-23,-3,-9,-12,-15,-8,-3,-98,1194,,
2.22911E+11,7,-5,2,5,-17,-5,-18,14,1195,,
2.22911E+11,8,3,5,4,24,6,1,2,1196,,
2.22911E+11,-6,1,0,2,-12,-5,-3,-14,1197,,
2.22911E+11,4,-4,-4,-7,-3,1,6,-18,1198,,
2.22911E+11,10,2,-5,-6,-15,1,10,-17,1199,,
2.22911E+11,3,-4,-4,12,41,8,4,12,1200,,
2.22911E+11,-4,-4,-8,-19,-46,-20,-24,-58,1201,,
2.22911E+11,-2,0,4,5,25,10,1,-22,1202,,
2.22911E+11,12,6,6,-1,-27,-6,-4,16,1203,,
2.22911E+11,12,0,-1,1,-5,-4,-4,-3,1204,,
2.22911E+11,-9,-3,-2,5,9,4,1,3,1205,,
2.22911E+11,17,-4,-8,-5,-5,-1,6,7,1206,,
2.22911E+11,-14,3,-1,-3,-3,4,8,-9,1207,,
2.22911E+11,7,4,10,9,20,-4,-2,-67,1208,,
2.22911E+11,-5,-1,-2,-2,-4,-2,-19,4,1209,,
2.22911E+11,1,-2,-1,-3,-7,-4,-12,15,1210,,
2.22911E+11,-5,-3,-2,0,6,3,9,6,1211,,
2.22911E+11,-2,-4,-8,-7,-8,1,8,4,1212,,
2.22911E+11,4,4,3,-1,11,2,6,31,1213,,
2.22911E+11,-5,-11,-4,-8,-14,-1,12,53,1214,,
2.22911E+11,8,7,4,4,-2,-6,-21,-16,1215,,
2.22911E+11,-8,0,1,-2,-4,-1,-1,14,1216,,
2.22911E+11,5,3,0,4,14,6,8,23,1217,,
2.22911E+11,-32,-9,-6,-5,-7,-6,-12,-2,1218,,
2.22911E+11,7,-4,-1,-5,-6,-3,6,11,1219,,
2.22911E+11,-11,-5,-4,2,15,1,2,13,1220,,
2.22911E+11,6,-1,-4,-2,24,4,4,-18,1221,,
2.22911E+11,10,5,7,-5,-57,-12,15,-11,1222,,
2.22911E+11,-26,-10,-2,-4,3,-5,-12,-22,1223,,
2.22911E+11,3,3,1,-1,-11,1,2,43,1224,,
2.22911E+11,0,-6,-5,2,9,0,10,2,1225,,
2.22911E+11,7,-2,-3,3,25,2,-11,-14,1226,,
2.22911E+11,15,0,-1,-4,-26,2,11,44,1227,,
2.22911E+11,0,1,0,-2,17,-9,-9,-35,1228,,
2.22911E+11,5,-2,-2,-7,-35,3,1,26,1229,,
2.22911E+11,-20,-2,-2,-2,-1,0,21,-39,1230,,
2.22911E+11,12,-1,-2,5,6,0,4,0,1231,,
2.22911E+11,1,-6,-8,-6,5,0,7,0,1232,,
2.22911E+11,3,0,2,0,-14,-6,-11,-17,1233,,
2.22911E+11,-5,1,3,4,26,3,-10,-49,1234,,
2.22911E+11,5,0,0,1,-9,-1,5,13,1235,,
2.22911E+11,-11,-5,-1,-2,-12,-1,-8,-15,1236,,
2.22911E+11,0,-3,-1,1,1,2,5,-4,1237,,
2.22911E+11,-7,-2,-1,3,8,-1,-7,22,1238,,
2.22911E+11,3,-6,-10,-6,-2,-2,5,-14,1239,,
2.22911E+11,-3,2,-4,-5,-14,0,-8,9,1240,,
2.22911E+11,21,8,16,16,16,5,4,38,1241,,
2.22911E+11,3,-1,-2,-5,-7,-1,-9,-12,1242,,
2.22911E+11,-8,1,3,1,-6,0,-2,8,1243,,
2.22911E+11,-5,-4,-3,-2,23,4,1,-19,1244,,
2.22911E+11,-7,-6,-10,-1,-14,-7,-5,-3,1245,,
2.22911E+11,25,4,-2,-7,-9,4,3,17,1246,,
2.22911E+11,-19,0,8,5,12,0,2,-15,1247,,
2.22911E+11,10,1,2,6,11,4,9,53,1248,,
2.22911E+11,16,1,-3,-2,7,-4,-2,-30,1249,,
2.22911E+11,5,5,4,2,-1,-2,-9,35,1250,,
2.22911E+11,18,-11,-12,-11,-14,1,14,5,1251,,
2.22911E+11,9,5,2,6,18,3,-8,73,1252,,
2.22911E+11,-23,-2,-3,-6,-9,-5,-11,-47,1253,,
2.22911E+11,8,0,2,2,0,1,0,13,1254,,
2.22911E+11,-10,-1,-3,-2,6,1,1,-15,1255,,
2.22911E+11,-7,-7,-5,-3,-16,-4,1,-33,1256,,
2.22911E+11,6,2,1,1,3,-1,-3,-14,1257,,
2.22911E+11,0,0,-3,-9,-25,-6,-19,-24,1258,,
2.22911E+11,-3,-1,-2,6,25,1,-7,-36,1259,,
2.22911E+11,-3,-1,6,-3,-36,-2,2,-16,1260,,
2.22911E+11,-12,-3,-1,-2,9,0,3,64,1261,,
2.22911E+11,-7,-5,-2,7,41,-1,2,-17,1262,,
2.22911E+11,-9,-5,-6,-12,-27,0,3,-31,1263,,
2.22911E+11,6,1,-1,-2,-9,-7,-3,-21,1264,,
2.22911E+11,-5,-1,2,3,9,6,6,-10,1265,,
2.22911E+11,12,-2,1,-8,-36,-4,6,24,1266,,
2.22911E+11,-4,4,10,7,11,2,-1,26,1267,,
2.22911E+11,-7,-7,-6,-4,-4,-2,4,32,1268,,
2.22911E+11,5,-2,-8,-4,0,-3,2,-6,1269,,
2.22911E+11,2,5,3,10,10,2,2,8,1270,,
2.22911E+11,-10,0,-5,-7,-8,-4,6,1,1271,,
2.22911E+11,3,-2,-1,-4,-6,-4,-1,-72,1272,,
2.22911E+11,11,-6,-2,0,0,1,0,35,1273,,
2.22911E+11,-16,-4,-6,-3,1,0,-9,-4,1274,,
2.22911E+11,3,0,0,7,18,-4,-1,7,1275,,
2.22911E+11,8,-2,-4,-9,-10,4,-3,-68,1276,,
2.22911E+11,2,-1,-3,-2,18,-2,-7,-4,1277,,
2.22911E+11,-12,1,2,5,-11,-2,13,1,1278,,
2.22911E+11,2,4,-1,-18,-53,-6,-11,24,1279,,
2.22911E+11,-7,-3,-2,0,19,-1,10,5,1280,,
2.22911E+11,5,-1,-3,1,-22,-2,1,-18,1281,,
2.22911E+11,-2,-3,-2,-3,4,-2,-2,-6,1282,,
2.22911E+11,-1,3,5,9,21,3,0,-6,1283,,
2.22911E+11,-3,-2,-1,2,-6,-2,-2,20,1284,,
