timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,
2.30959E+11,-3,-3,-2,-2,0,-4,-7,-3,2476
2.30959E+11,-4,-2,-1,-2,0,-2,-2,1,2477
2.30959E+11,2,0,-3,0,-1,-3,-4,2,2478
2.30959E+11,-3,0,0,1,-1,2,-1,0,2479
2.30959E+11,0,0,0,1,4,0,-1,-3,2480
2.30959E+11,-1,-1,-3,-4,-9,-5,-5,-8,2481
2.30959E+11,-4,1,0,-2,-3,-1,1,2,2482
2.30959E+11,2,-4,-2,0,-1,-1,-1,-3,2483
2.30959E+11,-1,-2,-1,0,-2,-1,2,3,2484
2.30959E+11,-3,-1,2,1,6,0,3,-1,2485
2.30959E+11,-1,0,-1,-3,-5,0,3,-2,2486
2.30959E+11,-1,-1,0,-1,-1,0,0,0,2487
2.30959E+11,0,1,0,4,4,0,3,-2,2488
2.30959E+11,2,0,-1,-1,-3,0,2,3,2489
2.30959E+11,0,-1,-3,-4,-2,-2,-3,-2,2490
2.30959E+11,-2,-2,-3,-2,-3,0,-5,-1,2491
2.30959E+11,-3,1,0,2,6,2,-3,-1,2492
2.30959E+11,1,0,-4,-2,-4,0,-1,-1,2493
2.30959E+11,0,0,-1,0,-7,-4,0,1,2494
2.30959E+11,-2,2,-1,-1,3,-2,-2,1,2495
2.30959E+11,-2,-4,1,-2,-1,-2,0,0,2496
2.30959E+11,0,1,1,-1,2,-2,-1,1,2497
2.30959E+11,0,0,1,1,-3,2,-2,-7,2498
2.30959E+11,0,1,-3,-3,-5,-1,-4,7,2499
2.30959E+11,-4,-3,-4,0,0,-1,4,2,2500
2.30959E+11,-3,-1,1,1,0,-1,1,0,2501
2.30959E+11,0,0,0,-2,1,0,-2,-1,2502
2.30959E+11,-4,0,0,3,1,-1,1,-2,2503
2.30959E+11,-2,-1,0,-3,-4,0,0,2,2504
2.30959E+11,2,-2,-1,1,-2,0,-2,0,2505
2.30959E+11,-2,-1,-2,-2,0,1,3,2,2506
2.30959E+11,1,-4,0,0,1,-2,-2,0,2507
2.30959E+11,0,-3,-2,-2,-2,-2,1,-1,2508
2.30959E+11,0,0,0,1,-1,0,1,0,2509
2.30959E+11,-3,0,2,1,3,-1,0,-1,2510
2.30959E+11,0,2,1,0,2,1,0,1,2511
2.30959E+11,-1,-1,-3,1,-16,-2,0,5,2512
2.30959E+11,2,0,0,-2,4,3,2,-1,2513
2.30959E+11,-3,-1,-4,-6,-11,-5,-7,0,2514
2.30959E+11,2,-3,-1,2,3,-3,-2,-6,2515
2.30959E+11,1,0,0,-2,-1,-1,3,0,2516
2.30959E+11,0,-2,0,1,0,1,-1,-2,2517
2.30959E+11,-3,-2,-1,2,8,5,-1,2,2518
2.30959E+11,-1,-1,-1,-5,-12,1,4,2,2519
2.30959E+11,-1,-2,-1,0,2,-1,-1,-2,2520
2.30959E+11,0,-2,-4,-2,-3,-1,0,-4,2521
2.30959E+11,1,0,-1,0,1,-4,-10,-3,2522
2.30959E+11,-1,-2,-1,4,3,2,0,0,2523
2.30959E+11,1,0,-1,-2,-1,2,-1,-2,2524
2.30959E+11,-7,-1,-3,-2,-3,-5,-5,0,2525
2.30959E+11,-3,-1,1,0,-1,-1,4,-2,2526
2.30959E+11,-5,-1,0,-1,2,0,2,-3,2527
2.30959E+11,-1,2,1,-1,-1,1,-2,-5,2528
2.30959E+11,-2,-4,-1,0,-1,0,1,1,2529
2.30959E+11,2,1,-1,-2,-2,-1,-1,1,2530
2.30959E+11,1,-1,-1,0,0,0,-1,-4,2531
2.30959E+11,-3,-2,0,-2,0,-3,-2,2,2532
2.30959E+11,-2,-1,-1,0,-2,-3,-7,-1,2533
2.30959E+11,-5,-2,-1,-1,-3,-2,4,-4,2534
2.30959E+11,2,1,0,0,-7,-1,-4,-2,2535
2.30959E+11,1,-3,-3,-5,5,5,3,-2,2536
2.30959E+11,0,1,-1,-2,-6,-6,-13,2,2537
2.30959E+11,1,0,1,-5,-9,-5,-3,-11,2538
2.30959E+11,0,2,1,4,5,1,1,5,2539
2.30959E+11,-1,-2,0,0,1,-5,-5,-7,2540
2.30959E+11,2,-2,1,0,1,0,1,5,2541
2.30959E+11,-1,-1,-2,-3,-1,4,3,0,2542
2.30959E+11,0,0,1,-1,-1,-1,-1,1,2543
2.30959E+11,-2,0,-2,1,-1,-2,2,2,2544
2.30959E+11,1,2,-1,0,0,2,1,-1,2545
2.30959E+11,-1,-1,-3,1,1,-3,2,-3,2546
2.30959E+11,0,-4,-2,-1,-1,-1,0,1,2547
2.30959E+11,2,-1,-2,0,-5,0,3,1,2548
2.30959E+11,-4,-1,1,-2,2,0,-3,-10,2549
2.30959E+11,-3,-1,-2,-2,1,-5,-3,1,2550
2.30959E+11,-2,-3,-3,-1,-1,-1,-7,-3,2551
2.30959E+11,0,-1,-1,3,3,0,-4,3,2552
2.3096E+11,0,-1,-2,-3,-3,0,-1,-13,2553
2.3096E+11,2,-3,-1,2,16,6,3,1,2554
2.3096E+11,-1,3,-2,-7,-16,-9,-4,5,2555
2.3096E+11,-2,-1,0,0,1,-2,0,-1,2556
2.3096E+11,0,-3,-2,-1,-4,0,4,1,2557
2.3096E+11,2,-2,-1,1,2,3,-3,0,2558
2.3096E+11,-2,1,2,2,4,-1,4,0,2559
2.3096E+11,0,-1,1,0,-1,2,-1,-6,2560
2.3096E+11,0,-1,-3,2,-1,-3,-1,3,2561
2.3096E+11,1,1,-2,-2,-4,-1,2,-3,2562
2.3096E+11,-4,-1,-2,-2,2,-1,1,1,2563
2.3096E+11,0,0,-3,-1,-3,-5,-7,-3,2564
2.3096E+11,-2,-1,0,-4,0,1,1,-4,2565
2.3096E+11,-2,0,0,-2,-4,-2,-2,3,2566
2.3096E+11,1,-2,-1,1,-1,2,-2,-4,2567
2.3096E+11,2,-1,1,-5,-8,-2,2,3,2568
2.3096E+11,-1,-1,0,-1,0,-1,-2,3,2569
2.3096E+11,-3,-2,1,-3,-5,0,4,1,2570
2.3096E+11,1,0,0,2,-3,2,-8,-9,2571
2.3096E+11,-5,-1,-3,-1,7,1,-6,-4,2572
2.3096E+11,1,1,-1,-3,-2,0,-1,3,2573
2.3096E+11,1,-4,2,1,-10,-5,2,1,2574
2.3096E+11,-1,-2,-2,0,2,1,2,-4,2575
2.3096E+11,2,0,0,1,0,0,-6,1,2576
2.3096E+11,-2,-1,-2,-2,1,-1,1,-4,2577
2.3096E+11,-2,1,-2,0,5,-1,-7,-1,2578
2.3096E+11,-2,-4,-1,-5,-6,-2,3,3,2579
2.3096E+11,-2,-1,-1,-2,-3,-2,1,3,2580
2.3096E+11,-1,-1,-1,1,3,0,1,3,2581
2.3096E+11,1,-3,0,-1,-1,1,0,3,2582
2.3096E+11,0,-1,-2,2,3,-2,3,2,2583
2.3096E+11,-1,-2,-2,-1,-2,0,0,-6,2584
2.3096E+11,-2,-3,-1,-2,-3,0,0,0,2585
2.3096E+11,-2,-1,-1,-1,0,-1,0,-1,2586
2.3096E+11,-3,-1,1,-1,1,-2,-2,0,2587
2.3096E+11,-4,-1,-3,1,-5,-1,6,3,2588
2.3096E+11,2,1,0,0,4,-3,-3,0,2589
2.3096E+11,-4,-2,-4,-1,4,3,0,-1,2590
2.3096E+11,-3,-1,1,-2,-6,0,2,-4,2591
2.3096E+11,1,-2,0,-2,2,1,2,3,2592
2.3096E+11,-2,1,-1,1,-9,-3,-1,0,2593
2.3096E+11,-1,1,1,0,5,-1,0,0,2594
2.3096E+11,1,-3,-4,-3,-1,-1,-3,0,2595
2.3096E+11,3,-4,-1,0,2,-3,-3,0,2596
2.3096E+11,-2,0,1,2,1,2,4,0,2597
2.3096E+11,-2,-1,0,2,0,-1,0,3,2598
2.3096E+11,-1,1,-3,-4,-4,-1,-3,-3,2599
2.3096E+11,-2,0,-1,-2,-2,0,-1,-1,2600
2.3096E+11,-1,-2,0,-1,-2,2,0,-2,2601
2.3096E+11,0,-2,-1,0,-1,1,0,4,2602
2.3096E+11,-1,0,-3,0,3,-1,-3,-2,2603
2.3096E+11,-1,1,-2,-4,-5,-1,0,-3,2604
2.3096E+11,1,0,1,-2,3,-1,-3,3,2605
2.3096E+11,0,-1,0,-3,-8,-1,-3,-1,2606
2.3096E+11,1,-3,0,2,2,0,1,1,2607
2.3096E+11,-4,0,-1,-1,1,0,1,-1,2608
2.3096E+11,-1,-5,-2,1,12,0,-1,-1,2609
2.3096E+11,1,2,-1,-6,-8,-5,-2,-2,2610
2.3096E+11,-2,0,-2,-3,-6,-5,1,-1,2611
2.3096E+11,1,-2,-1,2,-4,1,-6,-4,2612
2.3096E+11,-2,-1,-1,2,5,1,-1,-3,2613
2.3096E+11,0,-2,-4,-5,-5,-1,2,3,2614
2.3096E+11,1,-3,-2,2,13,3,0,-3,2615
2.3096E+11,0,1,-1,-5,-10,-3,-3,7,2616
2.3096E+11,2,2,1,-1,-6,-3,-1,0,2617
2.3096E+11,0,-1,2,-1,-2,0,-1,0,2618
2.3096E+11,-5,-1,0,0,-4,-1,-2,-3,2619
2.3096E+11,-2,-2,2,0,3,-1,1,2,2620
2.3096E+11,-2,-6,-4,-3,-4,-3,-1,-1,2621
2.3096E+11,-3,0,0,-1,0,-2,0,-5,2622
2.3096E+11,-1,-1,-2,-1,0,-3,1,4,2623
2.3096E+11,-2,-2,1,1,1,-1,-2,-5,2624
2.3096E+11,-3,-3,-1,-2,-6,-2,0,1,2625
2.3096E+11,1,-1,-1,-2,-3,-2,0,-6,2626
2.3096E+11,-1,-4,0,0,1,2,-2,0,2627
2.3096E+11,-2,3,-4,-2,1,-4,-1,-5,2628
2.3096E+11,-3,-1,0,-3,-9,2,3,-1,2629
2.3096E+11,-1,-6,-2,2,-3,2,2,6,2630
2.3096E+11,0,2,-1,-2,2,-2,-5,-1,2631
2.3096E+11,0,-1,1,4,4,-3,1,0,2632
2.3096E+11,4,1,-1,1,-5,2,0,0,2633
2.3096E+11,-3,0,-3,-5,0,-4,-4,-5,2634
2.3096E+11,-1,-2,-2,-3,-3,1,4,4,2635
2.3096E+11,0,-2,-1,0,-3,0,-1,-2,2636
2.3096E+11,-1,-1,-1,0,6,-1,-3,-2,2637
2.3096E+11,-3,-2,-1,1,-3,-3,-1,-6,2638
2.3096E+11,2,1,-2,-1,1,2,5,1,2639
2.3096E+11,1,-7,-4,-2,-3,-4,-4,-2,2640
2.3096E+11,0,0,-3,-1,-2,-3,2,-2,2641
2.3096E+11,2,1,1,1,1,0,-1,-1,2642
2.3096E+11,-1,2,0,-2,-1,-2,-3,-2,2643
2.3096E+11,-1,0,0,2,4,3,4,0,2644
2.3096E+11,-1,-1,-2,-2,7,1,-5,-1,2645
2.3096E+11,-2,0,-1,0,0,-1,-1,-4,2646
2.3096E+11,1,0,0,2,4,0,-3,-3,2647
2.3096E+11,2,0,0,-5,-14,-5,2,2,2648
2.3096E+11,-1,-4,-3,-3,-1,-3,-3,5,2649
2.3096E+11,-3,1,-2,2,3,-2,-4,-8,2650
2.3096E+11,-4,-1,1,-1,-1,1,-1,-1,2651
2.3096E+11,3,-1,-1,-2,1,3,-2,-5,2652
2.3096E+11,-1,3,-4,-4,-5,-1,-2,1,2653
2.3096E+11,0,-5,-2,1,1,-1,0,1,2654
2.3096E+11,-1,-2,-1,2,-1,-1,1,6,2655
2.3096E+11,-1,1,-2,1,4,1,-1,-10,2656
2.3096E+11,2,1,2,-2,-9,-3,2,-3,2657
2.3096E+11,1,-2,-1,0,1,0,1,-1,2658
2.3096E+11,-1,-3,-1,-2,-3,-3,1,1,2659
2.3096E+11,-4,3,-1,1,1,0,-3,2,2660
2.3096E+11,-2,-1,-1,2,-5,-1,1,-4,2661
2.3096E+11,-3,-2,-1,0,2,-1,-1,2,2662
2.3096E+11,-1,-1,0,-3,-5,-1,0,-2,2663
2.3096E+11,-3,-2,1,-2,-14,-1,-1,3,2664
2.3096E+11,0,2,-2,0,0,1,-4,0,2665
2.3096E+11,1,2,3,1,-5,2,2,0,2666
2.3096E+11,-4,1,-1,-1,1,0,-1,-2,2667
2.3096E+11,-2,-1,-2,-3,-2,-2,-3,1,2668
2.3096E+11,0,-1,3,-1,1,-2,3,1,2669
2.3096E+11,-1,1,-2,-1,-3,-1,-2,-7,2670
2.3096E+11,-1,-2,-2,1,3,1,-4,0,2671
2.3096E+11,-1,-1,-2,-4,-5,-2,2,1,2672
2.3096E+11,1,-1,0,3,0,-1,-3,2,2673
2.3096E+11,3,-4,1,1,0,-1,2,3,2674
2.3096E+11,1,-1,0,1,3,-5,-2,-3,2675
2.3096E+11,0,-1,-1,-1,4,1,1,-3,2676
2.3096E+11,-1,-2,-2,0,-2,-1,0,3,2677
2.3096E+11,-1,3,-2,-2,-3,-1,-3,4,2678
2.3096E+11,-3,-5,-1,-1,-4,-2,-5,-7,2679
2.3096E+11,3,0,0,1,1,1,1,6,2680
2.3096E+11,0,-1,-2,2,6,0,2,-4,2681
2.3096E+11,0,-1,-1,-2,-2,-1,-1,0,2682
2.3096E+11,1,0,-1,1,-13,1,0,1,2683
2.3096E+11,-2,-3,-1,-1,-1,-5,-1,-3,2684
2.3096E+11,-3,-2,-1,-1,2,0,-1,-2,2685
2.3096E+11,-1,1,0,-1,-6,-4,-2,2,2686
2.3096E+11,-1,1,-2,-4,-1,-1,-2,-7,2687
2.3096E+11,-1,-3,-3,0,3,1,-2,-1,2688
2.3096E+11,-3,2,-2,0,-4,-2,0,-2,2689
2.3096E+11,-1,-2,-4,1,5,0,-5,-3,2690
2.3096E+11,-1,0,2,-3,-5,-4,-4,-5,2691
2.3096E+11,0,2,2,-1,3,-1,-1,-1,2692
2.3096E+11,-1,0,-3,-7,-4,-1,-1,-2,2693
2.3096E+11,-1,-3,-1,-1,1,1,1,2,2694
2.3096E+11,-1,-2,-2,2,1,-3,-1,1,2695
2.3096E+11,-2,0,1,4,0,0,-3,-3,2696
2.3096E+11,-1,-2,0,0,-4,0,1,0,2697
2.3096E+11,0,0,-2,1,-5,-3,-1,0,2698
2.3096E+11,1,0,-2,0,2,3,2,0,2699
2.3096E+11,0,-1,-1,1,4,-1,-1,-1,2700
2.3096E+11,0,-1,2,-1,-8,-1,-2,-2,2701
2.3096E+11,-3,-4,0,-2,8,4,3,-2,2702
2.3096E+11,-2,3,0,-1,-6,-4,-1,3,2703
2.3096E+11,-1,0,-2,-4,1,0,0,1,2704
2.3096E+11,-2,-2,-1,-1,0,1,-5,-4,2705
2.3096E+11,-3,-3,0,-1,4,-1,1,0,2706
2.3096E+11,-1,0,-1,-3,-5,0,-2,2,2707
2.3096E+11,1,-2,1,3,1,0,0,-2,2708
2.3096E+11,-2,-1,-1,2,6,-1,1,-2,2709
2.3096E+11,-4,0,-1,-5,-11,-3,-5,-1,2710
2.3096E+11,2,-1,1,1,6,-2,0,-2,2711
2.3096E+11,-4,-1,-1,-1,0,-2,2,1,2712
2.3096E+11,1,-1,-2,0,0,-3,-2,-1,2713
2.3096E+11,2,1,0,1,1,-1,0,2,2714
2.3096E+11,0,1,0,1,2,1,3,2,2715
2.3096E+11,0,-2,-2,-1,-7,-4,-2,-6,2716
2.3096E+11,-3,2,-1,-2,0,-1,1,2,2717
2.3096E+11,-4,-2,-1,0,11,1,0,-3,2718
2.3096E+11,-1,2,-1,2,-9,-3,0,1,2719
2.3096E+11,1,0,1,-1,6,2,0,3,2720
2.3096E+11,4,-1,1,1,-1,1,0,2,2721
2.3096E+11,1,1,0,0,0,-2,-7,-14,2722
2.3096E+11,3,1,-3,-4,-5,1,1,2,2723
2.3096E+11,-1,0,0,-1,-6,0,0,-3,2724
2.3096E+11,2,0,1,0,1,-2,1,-2,2725
2.3096E+11,-1,-1,1,0,-3,1,1,4,2726
2.3096E+11,0,-3,-2,-2,2,-2,-4,-6,2727
2.3096E+11,-4,-4,-1,-4,-1,-1,0,1,2728
2.3096E+11,-1,1,-1,1,2,1,-3,2,2729
2.3096E+11,2,0,-3,-1,-11,0,1,1,2730
2.3096E+11,-5,-4,0,-2,3,1,0,0,2731
2.3096E+11,-4,1,-3,1,-2,-1,4,4,2732
2.3096E+11,-4,-5,-2,-5,-4,-2,-2,-3,2733
2.3096E+11,-4,2,-1,0,0,0,-2,1,2734
2.3096E+11,2,-1,-1,-1,-1,1,0,-1,2735
2.3096E+11,1,-2,-2,0,1,1,-4,-4,2736
2.3096E+11,-3,1,0,1,-1,-2,-2,2,2737
2.3096E+11,-2,1,-1,-2,-4,-4,0,1,2738
2.3096E+11,0,0,-1,-2,4,-1,-1,-2,2739
2.3096E+11,-1,-1,0,1,-13,1,0,-3,2740
2.3096E+11,2,-2,-1,-3,0,0,0,2,2741
2.3096E+11,1,-1,-1,1,3,3,4,2,2742
2.3096E+11,-3,-2,-4,-1,2,1,-8,-3,2743
2.3096E+11,-6,-1,-3,-1,0,-4,-10,-5,2744
2.3096E+11,2,-1,1,2,0,-1,1,-2,2745
2.3096E+11,1,0,1,-4,-8,-3,-3,1,2746
2.3096E+11,-3,0,-1,0,6,2,2,4,2747
2.3096E+11,3,2,0,0,0,1,3,1,2748
2.3096E+11,-4,-2,-1,-2,4,0,-3,-7,2749
2.3096E+11,2,-1,0,0,-2,-5,0,0,2750
2.30961E+11,1,-1,0,1,4,0,1,-1,2751
2.30961E+11,-1,0,2,0,0,-3,-1,0,2752
2.30961E+11,0,-2,-3,-1,0,-1,-2,-1,2753
2.30961E+11,-2,-2,-2,0,-1,2,3,-1,2754
2.30961E+11,-2,0,-2,0,-2,1,-3,-1,2755
2.30961E+11,3,1,2,0,1,-1,1,1,2756
2.30961E+11,0,0,-2,-3,-4,0,2,1,2757
2.30961E+11,-3,-1,-2,-1,2,-1,-4,-3,2758
2.30961E+11,0,-1,-2,1,-5,-3,1,0,2759
2.30961E+11,-2,-1,-3,-4,-5,-1,-2,2,2760
2.30961E+11,-2,-3,0,0,-1,-3,1,-2,2761
2.30961E+11,1,-1,-1,-2,3,-1,-2,-2,2762
2.30961E+11,0,0,0,2,2,-2,2,-1,2763
2.30961E+11,-5,-1,0,-3,-6,1,2,0,2764
2.30961E+11,-1,3,2,-2,6,-5,-7,1,2765
2.30961E+11,-3,1,-2,-3,-16,-5,0,0,2766
2.30961E+11,-1,-2,0,-2,0,-1,-4,-1,2767
2.30961E+11,3,-3,-2,4,8,0,-1,-3,2768
2.30961E+11,-3,-3,0,1,-1,3,0,-1,2769
2.30961E+11,0,-2,-1,-1,0,-2,0,-1,2770
2.30961E+11,1,1,1,-2,-1,-2,-1,0,2771
2.30961E+11,2,2,0,-2,-1,0,0,2,2772
2.30961E+11,-2,0,-2,-1,-6,-2,-1,2,2773
2.30961E+11,-2,-3,-1,0,3,5,13,-3,2774
2.30961E+11,-1,0,-1,-2,-8,-4,-15,-10,2775
2.30961E+11,-1,-4,-3,1,0,1,1,-6,2776
2.30961E+11,-2,1,-1,1,0,-2,-1,0,2777
2.30961E+11,1,-2,1,0,-1,0,-1,2,2778
2.30961E+11,-3,-2,-1,-3,-5,2,5,3,2779
2.30961E+11,-2,-2,-2,-5,0,-2,-2,0,2780
2.30961E+11,-1,-3,-2,1,-3,1,0,-3,2781
2.30961E+11,-2,-3,0,1,2,-1,-4,-3,2782
2.30961E+11,1,-1,-1,-1,1,-1,2,0,2783
2.30961E+11,-1,-1,-3,0,-2,0,-1,1,2784
2.30961E+11,-2,-2,0,-1,5,2,1,-3,2785
2.30961E+11,2,1,-1,0,2,-2,-5,-1,2786
2.30961E+11,-1,-2,-1,2,4,1,-1,0,2787
2.30961E+11,-3,1,-3,-9,-13,-4,-1,-1,2788
2.30961E+11,1,2,-1,0,1,0,0,-2,2789
2.30961E+11,-2,1,0,2,0,0,-3,-1,2790
2.30961E+11,-1,-1,-3,0,-1,-2,-1,1,2791
2.30961E+11,-2,-2,-1,1,5,3,0,-2,2792
2.30961E+11,-3,-3,-2,-2,0,0,0,-2,2793
2.30961E+11,1,-2,1,-1,-9,-6,-3,-3,2794
2.30961E+11,2,-1,-4,-2,-3,1,0,0,2795
2.30961E+11,-2,-3,-2,1,4,1,-2,-1,2796
2.30961E+11,1,-2,-3,-2,0,1,1,2,2797
2.30961E+11,-3,0,1,3,14,-1,-3,-3,2798
2.30961E+11,-2,0,0,-2,-16,-4,0,4,2799
2.30961E+11,-1,1,0,-2,-9,1,3,-3,2800
2.30961E+11,0,0,-1,-1,0,-6,-4,0,2801
2.30961E+11,-1,-1,-2,-3,0,2,1,1,2802
2.30961E+11,-1,-2,1,0,3,-1,0,-2,2803
2.30961E+11,-2,1,-1,0,3,-1,-2,-1,2804
2.30961E+11,0,2,-1,1,-8,1,-1,-2,2805
2.30961E+11,3,-2,-1,0,1,0,-3,-2,2806
2.30961E+11,0,-2,2,-2,-1,0,-2,0,2807
2.30961E+11,-2,1,2,2,-1,0,0,1,2808
2.30961E+11,-2,0,0,-3,1,-2,1,-1,2809
2.30961E+11,-1,-1,-4,-2,-4,-2,-2,1,2810
2.30961E+11,0,-1,-2,1,4,-1,3,-2,2811
2.30961E+11,2,-3,-1,1,1,1,-3,1,2812
2.30961E+11,-2,1,-2,0,-4,-1,-1,-1,2813
2.30961E+11,0,0,0,-3,4,2,0,-1,2814
2.30961E+11,-3,-2,-2,-2,-11,-7,-2,0,2815
2.30961E+11,-1,1,0,2,-10,3,2,0,2816
2.30961E+11,-1,-4,3,-2,0,-4,-3,0,2817
2.30961E+11,2,1,-1,-1,-2,1,3,1,2818
2.30961E+11,-3,-1,-1,-1,4,0,-2,-4,2819
2.30961E+11,0,-3,-2,-1,5,-2,-1,1,2820
2.30961E+11,1,-1,-1,-2,-5,0,-2,-3,2821
2.30961E+11,-2,-1,0,0,-4,-1,0,-1,2822
2.30961E+11,-3,0,0,1,1,0,0,-3,2823
2.30961E+11,1,-1,0,-2,-1,-1,-1,0,2824
2.30961E+11,1,2,-1,-2,0,1,2,1,2825
2.30961E+11,2,-2,-2,0,1,0,0,0,2826
2.30961E+11,0,0,-1,0,-1,2,1,2,2827
2.30961E+11,1,-1,-2,0,0,-2,-2,1,2828
2.30961E+11,-5,-4,0,-1,1,1,2,-2,2829
2.30961E+11,0,-1,0,1,1,-1,-2,-1,2830
2.30961E+11,-2,2,-2,-2,-7,-3,0,0,2831
2.30961E+11,3,2,0,-1,1,-2,0,2,2832
2.30961E+11,0,-2,-3,1,8,2,-3,-2,2833
2.30961E+11,0,-1,1,-1,-26,-3,-4,1,2834
2.30961E+11,-5,-1,0,-3,1,5,2,-1,2835
2.30961E+11,0,-3,-1,2,7,-9,-7,-3,2836
2.30961E+11,1,0,-3,-2,-2,-1,-2,-2,2837
2.30961E+11,-4,-2,-2,2,6,1,-1,-4,2838
2.30961E+11,2,-2,-2,0,0,0,-1,-1,2839
2.30961E+11,-2,2,-2,-3,-4,-1,2,0,2840
2.30961E+11,2,-1,1,-3,-3,0,-1,1,2841
2.30961E+11,1,-3,-2,-1,1,-3,-1,-1,2842
2.30961E+11,-2,-1,-2,-2,-3,-2,-1,-2,2843
2.30961E+11,-3,-4,1,0,3,5,9,-2,2844
2.30961E+11,0,0,-1,0,-4,-3,-2,-4,2845
2.30961E+11,0,1,-1,-3,0,-2,2,-1,2846
2.30961E+11,-4,-1,1,1,0,-2,-2,0,2847
2.30961E+11,1,-3,-2,5,25,1,-1,-4,2848
2.30961E+11,-5,3,-1,-12,-34,-8,-4,1,2849
2.30961E+11,-4,-2,1,0,1,-2,1,-3,2850
2.30961E+11,0,-1,-3,-1,2,-1,-1,0,2851
2.30961E+11,-2,1,-2,-1,2,2,-4,-1,2852
2.30961E+11,1,-4,-2,3,7,1,1,0,2853
2.30961E+11,-2,-3,-2,-4,-2,-1,-4,-1,2854
2.30961E+11,2,-2,-1,1,-2,-1,1,1,2855
2.30961E+11,1,-1,-1,-3,-7,-2,2,-2,2856
2.30961E+11,0,1,-1,1,1,0,2,0,2857
2.30961E+11,2,1,1,0,0,-1,2,-2,2858
2.30961E+11,0,0,-1,0,3,1,-1,-1,2859
2.30961E+11,-3,-1,-2,-3,-7,-3,-2,-1,2860
2.30961E+11,-2,-2,-2,-2,1,0,-2,-2,2861
2.30961E+11,-4,1,-1,-1,6,0,-3,0,2862
2.30961E+11,3,-2,0,1,-2,-1,0,0,2863
2.30961E+11,1,1,1,0,-4,-1,-1,0,2864
2.30961E+11,0,-2,-1,-1,2,-1,-1,-1,2865
2.30961E+11,-3,-6,-2,2,8,-1,-1,-3,2866
2.30961E+11,1,2,1,-3,-8,-4,-4,3,2867
2.30961E+11,-4,0,-1,-1,-7,-1,-1,0,2868
2.30961E+11,-1,2,-1,1,5,0,2,1,2869
2.30961E+11,-1,5,-1,-3,-1,-1,0,0,2870
2.30961E+11,-5,-13,-4,1,22,1,0,-2,2871
2.30961E+11,1,1,-1,-7,-17,-3,-7,-1,2872
2.30961E+11,0,0,-2,-4,-8,-6,-6,0,2873
2.30961E+11,-2,0,0,-2,1,1,2,-2,2874
2.30961E+11,1,3,1,0,2,-2,0,0,2875
2.30961E+11,-2,0,-1,0,4,4,3,-1,2876
2.30961E+11,3,-3,-1,1,0,-2,-3,-3,2877
2.30961E+11,-2,3,-2,-2,-6,-3,-4,-1,2878
2.30961E+11,-2,3,0,-3,-5,1,0,-1,2879
2.30961E+11,1,-6,-1,1,1,0,1,1,2880
2.30961E+11,-3,1,-4,-1,-2,2,0,-1,2881
2.30961E+11,0,2,-1,-1,-1,-1,1,-1,2882
2.30961E+11,1,-1,-2,-1,-5,0,0,1,2883
2.30961E+11,-3,1,-1,1,0,1,-1,-4,2884
2.30961E+11,-2,-3,-1,0,4,-3,-10,-3,2885
2.30961E+11,2,-1,-3,0,-5,-2,-3,2,2886
2.30961E+11,-2,-1,-1,-2,-2,1,-2,-5,2887
2.30961E+11,1,0,1,-2,0,-2,-2,0,2888
2.30961E+11,3,1,3,5,12,1,4,-1,2889
2.30961E+11,-2,-13,-6,-6,-20,-1,2,0,2890
2.30961E+11,-6,0,1,0,1,-1,-5,-1,2891
2.30961E+11,3,0,-5,-3,3,-4,11,1,2892
2.30961E+11,1,4,-2,-2,-6,-2,3,0,2893
2.30961E+11,0,-3,2,1,4,1,-1,-1,2894
2.30961E+11,0,-1,-2,1,2,-3,-2,-1,2895
2.30961E+11,-5,-4,0,-4,-13,1,4,-2,2896
2.30961E+11,-2,-2,0,1,1,0,3,2,2897
2.30961E+11,0,1,1,-2,-1,-1,-18,-3,2898
2.30961E+11,2,0,-3,-4,-4,1,10,5,2899
2.30961E+11,0,-1,0,2,6,-4,-7,0,2900
2.30961E+11,-1,-1,-2,-1,-3,4,2,0,2901
2.30961E+11,0,0,-1,1,4,0,-2,0,2902
2.30961E+11,2,0,0,1,-1,0,-2,-3,2903
2.30961E+11,-2,1,-1,-1,1,-1,-2,1,2904
2.30961E+11,-2,-3,0,-1,-3,-2,-3,-1,2905
2.30961E+11,2,1,-2,-2,0,-4,5,-2,2906
2.30961E+11,0,3,1,-3,-4,0,-1,-3,2907
2.30961E+11,4,-1,1,0,0,0,0,3,2908
2.30961E+11,3,1,-1,0,-1,0,-1,-1,2909
2.30961E+11,-11,-8,1,0,-2,-1,4,2,2910
2.30961E+11,-8,-11,-6,-8,-10,-3,-3,0,2911
2.30961E+11,-3,-1,0,1,3,0,-5,-2,2912
2.30961E+11,-1,0,-3,-4,-6,-1,0,0,2913
2.30961E+11,3,6,4,2,4,1,1,1,2914
2.30961E+11,0,-1,-1,-1,-1,-4,-3,-1,2915
2.30961E+11,-1,4,1,4,-3,1,18,4,2916
2.30961E+11,13,-8,-3,0,9,2,-5,-4,2917
2.30961E+11,-2,4,-7,-8,-19,-3,-5,-2,2918
2.30961E+11,-1,1,1,0,1,-2,-2,0,2919
2.30961E+11,-1,0,-2,-1,-2,1,0,1,2920
